time,x1,x2,y1,y2,x,y
249,98.5447769165039,74.11547088623047,315.0735168457031,198.50079345703125,86.33012390136719,256.7871551513672
250,94.52460479736328,74.19744873046875,314.6152648925781,199.345458984375,84.36102676391602,256.98036193847656
251,91.93634033203125,75.93013763427734,313.0987854003906,203.09498596191406,83.9332389831543,258.09688568115234
252,81.08287811279297,78.7278823852539,303.4871520996094,205.52879333496094,79.90538024902344,254.50797271728516
253,72.33013153076172,79.1275863647461,297.4958190917969,206.77272033691406,75.7288589477539,252.13426971435547
255,64.61519622802734,77.9069595336914,291.9908142089844,205.71200561523438,71.26107788085938,248.85140991210938
256,59.001773834228516,79.25450897216797,288.0867919921875,205.8013458251953,69.12814140319824,246.9440689086914
257,54.438419342041016,80.08428955078125,285.6773376464844,207.2538299560547,67.26135444641113,246.46558380126953
258,47.59481430053711,79.88538360595703,281.7248229980469,208.30776977539062,63.74009895324707,245.01629638671875
259,39.2962646484375,77.8793716430664,276.2286071777344,208.78778076171875,58.58781814575195,242.50819396972656
260,34.39657211303711,78.95819091796875,274.6579895019531,209.23330688476562,56.67738151550293,241.94564819335938
261,33.19680404663086,76.77294158935547,270.91656494140625,208.19512939453125,54.984872817993164,239.55584716796875
262,33.559478759765625,75.48043060302734,267.98565673828125,208.6446990966797,54.519954681396484,238.31517791748047
263,26.413532257080078,75.75817108154297,263.46124267578125,208.86013793945312,51.08585166931152,236.1606903076172
264,25.333026885986328,75.56319427490234,260.5625915527344,209.34136962890625,50.448110580444336,234.9519805908203
265,19.866357803344727,75.75648498535156,257.7316589355469,209.775146484375,47.811421394348145,233.75340270996094
266,16.44951820373535,76.14466857910156,255.0249786376953,210.6402130126953,46.29709339141846,232.8325958251953
267,13.436298370361328,76.88341522216797,251.71759033203125,212.1024169921875,45.15985679626465,231.91000366210938
268,10.852606773376465,76.23677062988281,249.63873291015625,212.7330780029297,43.54468870162964,231.18590545654297
269,9.165839195251465,76.15789031982422,248.50840759277344,212.82115173339844,42.66186475753784,230.66477966308594
270,5.013336181640625,74.93527221679688,247.01617431640625,212.91104125976562,39.97430419921875,229.96360778808594
271,4.056189060211182,74.0160140991211,245.0498046875,212.40585327148438,39.03610157966614,228.7278289794922
272,4.238122463226318,74.74823760986328,244.9520263671875,213.6893310546875,39.4931800365448,229.3206787109375
273,4.00270414352417,74.58200073242188,242.62442016601562,213.7119140625,39.29235243797302,228.1681671142578
274,3.231189012527466,75.62519073486328,243.43096923828125,214.3942413330078,39.42818987369537,228.91260528564453
275,3.0444581508636475,75.38268280029297,243.9711456298828,214.4219970703125,39.21357047557831,229.19657135009766
276,2.9524476528167725,75.2389144897461,243.24822998046875,215.05577087402344,39.09568107128143,229.1520004272461
277,2.7900331020355225,74.90984344482422,242.98001098632812,215.0003204345703,38.84993827342987,228.99016571044922
278,2.372955322265625,75.01972198486328,242.70545959472656,214.93072509765625,38.69633865356445,228.8180923461914
279,1.80303955078125,75.28363037109375,241.76821899414062,215.021484375,38.5433349609375,228.3948516845703
280,2.427502393722534,75.77796173095703,242.162841796875,215.3685302734375,39.10273206233978,228.76568603515625
281,2.633496046066284,75.74385833740234,243.5310516357422,215.25894165039062,39.188677191734314,229.3949966430664
282,2.5048463344573975,75.15917205810547,244.071044921875,214.82591247558594,38.83200919628143,229.44847869873047
283,2.7204530239105225,74.09253692626953,242.91888427734375,214.2891387939453,38.40649497509003,228.60401153564453
284,2.164929151535034,73.4375991821289,242.3394317626953,212.56231689453125,37.80126416683197,227.45087432861328
285,2.3961548805236816,72.9708251953125,240.31304931640625,211.774658203125,37.68349003791809,226.04385375976562
286,3.2846193313598633,72.7596664428711,239.25836181640625,210.94944763183594,38.02214288711548,225.1039047241211
287,6.257885932922363,72.29615783691406,238.88848876953125,209.4283905029297,39.27702188491821,224.15843963623047
288,2.481189012527466,72.83667755126953,237.41748046875,211.1328125,37.6589332818985,224.275146484375
289,2.449108839035034,72.82643127441406,237.0758056640625,210.9185028076172,37.63777005672455,223.99715423583984
290,4.12298583984375,72.96197509765625,236.58340454101562,210.5244903564453,38.54248046875,223.55394744873047
291,3.1135988235473633,72.7280502319336,239.37147521972656,210.80209350585938,37.92082452774048,225.08678436279297
292,3.9930176734924316,72.4868392944336,239.58750915527344,210.84112548828125,38.23992848396301,225.21431732177734
293,4.154150485992432,72.31433868408203,241.5957489013672,210.86801147460938,38.23424458503723,226.23188018798828
294,4.172589302062988,73.11363983154297,241.4241943359375,211.90342712402344,38.64311456680298,226.66381072998047
295,2.8575806617736816,73.19595336914062,236.45953369140625,211.4939422607422,38.02676701545715,223.97673797607422
296,6.13824462890625,73.16326141357422,235.7274169921875,209.656982421875,39.650753021240234,222.69219970703125
297,2.202685594558716,71.22029113769531,234.61520385742188,208.945068359375,36.711488366127014,221.78013610839844
298,138.6551055908203,89.31404876708984,311.4997863769531,240.182373046875,113.98457717895508,275.84107971191406
299,0.09466552734375,96.1225357055664,126.30004119873047,208.3524627685547,48.10860061645508,167.32625198364258
300,0.04366150125861168,101.75955200195312,106.71453857421875,208.9739532470703,50.90160675160587,157.84424591064453
301,0.004833984654396772,102.13045501708984,100.21635437011719,208.386474609375,51.06764450087212,154.3014144897461
302,0.13460540771484375,102.29337310791016,76.60760498046875,205.24322509765625,51.2139892578125,140.9254150390625
305,0.862060546875,69.3365249633789,231.4028778076172,278.7342529296875,35.09929275512695,255.06856536865234
308,11.288104057312012,70.46761322021484,230.26007080078125,184.6192169189453,40.87785863876343,207.43964385986328
309,12.807733535766602,70.27005767822266,230.70611572265625,186.25634765625,41.53889560699463,208.48123168945312
310,12.07034969329834,67.48612213134766,230.4686737060547,188.10076904296875,39.778235912323,209.28472137451172
311,12.173895835876465,67.69683837890625,230.78538513183594,187.79518127441406,39.93536710739136,209.290283203125
313,7.16383695602417,71.93452453613281,225.99449157714844,199.1169891357422,39.54918074607849,212.5557403564453
315,5.553699016571045,69.98323822021484,225.25094604492188,206.1647491455078,37.768468618392944,215.70784759521484
316,4.4000244140625,67.95256805419922,225.18759155273438,208.13729858398438,36.17629623413086,216.66244506835938
317,3.8972902297973633,67.6409912109375,222.74172973632812,205.0606689453125,35.76914072036743,213.9011993408203
318,1.5900330543518066,67.74089813232422,222.30239868164062,209.23995971679688,34.66546559333801,215.77117919921875
319,2.097015380859375,69.54299926757812,221.92486572265625,209.13638305664062,35.82000732421875,215.53062438964844
320,1.9283570051193237,69.5868911743164,221.55348205566406,209.21795654296875,35.757624089717865,215.3857192993164
321,2.028735399246216,69.40855407714844,223.22845458984375,209.55242919921875,35.71864473819733,216.39044189453125
322,2.027911424636841,68.01317596435547,224.88812255859375,208.21893310546875,35.020543694496155,216.55352783203125
323,2.2508790493011475,67.46017456054688,226.36428833007812,206.706298828125,34.85552680492401,216.53529357910156
324,0.6774536371231079,67.01021575927734,227.90155029296875,208.19415283203125,33.843834698200226,218.0478515625
326,0.41438600420951843,68.13220977783203,226.62742614746094,208.3813934326172,34.273297891020775,217.50440979003906
327,0.997357189655304,67.15587615966797,226.6603546142578,207.17347717285156,34.076616674661636,216.9169158935547
328,0.8364624381065369,66.3186264038086,226.7040252685547,207.08018493652344,33.577544420957565,216.89210510253906
329,0.8764526844024658,65.18807220458984,226.20062255859375,206.2419891357422,33.032262444496155,216.22130584716797
330,1.182952880859375,64.81475830078125,226.85537719726562,206.04739379882812,32.99885559082031,216.45138549804688
331,1.30133056640625,64.65023803710938,227.35968017578125,205.80984497070312,32.97578430175781,216.5847625732422
332,1.5871949195861816,65.22471618652344,228.5134735107422,206.1379852294922,33.40595555305481,217.3257293701172
333,1.4211548566818237,65.72106170654297,230.3638458251953,207.87152099609375,33.571108281612396,219.11768341064453
334,0.425994873046875,66.5710678100586,220.79638671875,206.8872528076172,33.498531341552734,213.8418197631836
337,0.5293945670127869,67.5730209350586,201.6582489013672,208.15609741210938,34.05120775103569,204.90717315673828
338,0.10019531846046448,87.8149642944336,159.86314392089844,209.06283569335938,43.95757980644703,184.4629898071289
339,0.08952026814222336,89.8182601928711,158.37338256835938,209.64569091796875,44.95389023050666,184.00953674316406
340,0.07598876953125,90.09310150146484,151.85743713378906,209.9524688720703,45.08454513549805,180.9049530029297
341,0.08453979343175888,93.7068099975586,134.45285034179688,209.8937530517578,46.895674895495176,172.17330169677734
342,0.031951904296875,100.3123550415039,122.63556671142578,209.72442626953125,50.17215347290039,166.17999649047852
343,0.10715332627296448,100.1043930053711,106.3526382446289,210.57382202148438,50.10577316582203,158.46323013305664
351,0.5670410394668579,68.60587310791016,230.85113525390625,253.0954132080078,34.58645707368851,241.97327423095703
352,1.330847144126892,70.06908416748047,230.7532196044922,254.57882690429688,35.69996565580368,242.66602325439453
355,14.18393611907959,68.433837890625,230.97470092773438,194.8802947998047,41.308887004852295,212.92749786376953
358,17.161468505859375,69.47158813476562,230.32337951660156,200.97116088867188,43.3165283203125,215.64727020263672
359,17.568201065063477,69.62078094482422,230.79306030273438,207.67501831054688,43.59449100494385,219.23403930664062
360,12.303387641906738,69.46944427490234,232.47361755371094,207.7273406982422,40.88641595840454,220.10047912597656
361,7.471160888671875,69.39554595947266,232.10012817382812,208.1328125,38.433353424072266,220.11647033691406
362,4.035919189453125,69.2484359741211,231.020751953125,209.85337829589844,36.64217758178711,220.43706512451172
363,0.843017578125,68.45649719238281,230.6371307373047,212.43995666503906,34.649757385253906,221.53854370117188
364,0.9483215808868408,67.91313171386719,230.9773712158203,211.25416564941406,34.430726647377014,221.1157684326172
365,0.7217468619346619,66.86599731445312,231.2252960205078,210.45654296875,33.79387208819389,220.8409194946289
366,0.977783203125,65.63301849365234,230.16595458984375,208.51019287109375,33.30540084838867,219.33807373046875
367,0.936840832233429,64.67494201660156,231.46051025390625,208.19638061523438,32.805891424417496,219.8284454345703
368,0.9547485709190369,64.10161590576172,232.16567993164062,207.27349853515625,32.52818223834038,219.71958923339844
369,1.496923804283142,63.9929084777832,232.6693115234375,206.64126586914062,32.74491614103317,219.65528869628906
370,2.179412841796875,64.25709533691406,233.91236877441406,206.24957275390625,33.21825408935547,220.08097076416016
371,1.2283447980880737,64.29592895507812,235.051025390625,206.6645965576172,32.7621368765831,220.8578109741211
372,1.462188720703125,64.30526733398438,235.1416015625,206.80120849609375,32.88372802734375,220.97140502929688
373,1.8270447254180908,64.67494201660156,234.7520751953125,206.6273193359375,33.25099337100983,220.689697265625
374,1.811425805091858,64.7113037109375,235.4210662841797,207.2047576904297,33.26136475801468,221.3129119873047
375,1.6310303211212158,64.746826171875,235.38526916503906,206.77239990234375,33.18892824649811,221.0788345336914
376,3.147601366043091,64.95130157470703,236.4466552734375,205.83726501464844,34.04945147037506,221.14196014404297
377,2.432281494140625,66.83294677734375,236.87469482421875,205.39732360839844,34.63261413574219,221.1360092163086
378,2.5140748023986816,67.1849136352539,236.06309509277344,206.92855834960938,34.849494218826294,221.4958267211914
379,2.509991407394409,67.20661163330078,236.34764099121094,206.81829833984375,34.858301520347595,221.58296966552734
380,2.367205858230591,67.2381591796875,238.33297729492188,207.14671325683594,34.802682518959045,222.7398452758789
381,1.505365014076233,68.54119110107422,238.58641052246094,208.7241668701172,35.023278057575226,223.65528869628906
382,1.72833251953125,68.302734375,238.38018798828125,208.2125701904297,35.015533447265625,223.29637908935547
383,1.6366699934005737,68.2690658569336,238.78103637695312,208.50863647460938,34.952867925167084,223.64483642578125
384,2.159344434738159,68.46932220458984,238.98399353027344,208.98025512695312,35.314333319664,223.98212432861328
385,1.7852600812911987,69.01494598388672,238.62506103515625,209.2551727294922,35.40010303258896,223.94011688232422
386,1.9972962141036987,69.03816223144531,237.824462890625,209.4609375,35.517729222774506,223.6427001953125
387,2.1412904262542725,69.14295196533203,237.86488342285156,209.15301513671875,35.64212119579315,223.50894927978516
388,2.3687074184417725,69.39214324951172,237.5360870361328,209.08462524414062,35.880425333976746,223.31035614013672
389,2.2253358364105225,69.44145202636719,237.02296447753906,210.19287109375,35.833393931388855,223.60791778564453
390,3.372180223464966,70.50122833251953,235.7183074951172,210.8435516357422,36.93670427799225,223.2809295654297
391,3.553088426589966,70.00294494628906,236.464599609375,210.44590759277344,36.778016686439514,223.45525360107422
392,2.042449951171875,69.7173843383789,237.6737060546875,210.22116088867188,35.87991714477539,223.9474334716797
393,2.5515382289886475,70.54801940917969,236.93727111816406,210.60458374023438,36.54977881908417,223.77092742919922
394,2.2037293910980225,71.1811752319336,234.5723419189453,211.0952911376953,36.69245231151581,222.8338165283203
395,2.434497117996216,71.3461685180664,235.34033203125,211.14801025390625,36.89033281803131,223.24417114257812
396,2.1944825649261475,71.31266784667969,235.3531494140625,211.20326232910156,36.75357520580292,223.27820587158203
