time,x1,x2,y1,y2,x,y
212,1287.8291015625,706.1076049804688,1461.9205322265625,943.3511352539062,996.9683532714844,1202.6358337402344
213,1288.7166748046875,708.2340698242188,1464.1199951171875,949.5670776367188,998.4753723144531,1206.8435363769531
214,1284.978515625,708.2611083984375,1464.67529296875,943.9376220703125,996.6198120117188,1204.3064575195312
215,1286.841552734375,710.7227783203125,1467.880859375,949.109619140625,998.7821655273438,1208.4952392578125
216,1282.2353515625,712.2310180664062,1460.22412109375,950.2036743164062,997.2331848144531,1205.2138977050781
217,1281.4771728515625,715.3861083984375,1459.3040771484375,955.9495239257812,998.431640625,1207.6268005371094
218,1280.1317138671875,715.575439453125,1459.5196533203125,956.3056640625,997.8535766601562,1207.9126586914062
219,1274.7847900390625,714.6495361328125,1460.2010498046875,954.436767578125,994.7171630859375,1207.3189086914062
220,1276.361328125,714.9737548828125,1456.9853515625,957.35595703125,995.6675415039062,1207.170654296875
221,1275.610595703125,715.8041381835938,1457.50390625,967.5360717773438,995.7073669433594,1212.5199890136719
222,1271.3779296875,714.90966796875,1457.8931884765625,965.360595703125,993.143798828125,1211.6268920898438
223,1269.9649658203125,715.3386840820312,1452.0252685546875,967.3932495117188,992.6518249511719,1209.7092590332031
224,1268.6993408203125,716.1756591796875,1451.0625,971.8941650390625,992.4375,1211.4783325195312
225,1266.400634765625,717.5189208984375,1450.3055419921875,975.3299560546875,991.9597778320312,1212.8177490234375
226,1260.592529296875,715.4669189453125,1450.163818359375,979.2872924804688,988.0297241210938,1214.7255554199219
227,1262.7996826171875,722.8798828125,1448.388427734375,974.72021484375,992.8397827148438,1211.5543212890625
228,1258.65576171875,717.2572631835938,1445.88427734375,976.8088989257812,987.9565124511719,1211.3465881347656
229,1255.1119384765625,717.0758056640625,1447.8095703125,979.721923828125,986.0938720703125,1213.7657470703125
230,1251.601806640625,717.9468383789062,1449.443603515625,982.7063598632812,984.7743225097656,1216.0749816894531
231,1249.913330078125,718.3844604492188,1455.550048828125,987.6390380859375,984.1488952636719,1221.5945434570312
232,1248.5921630859375,716.164306640625,1455.555908203125,992.28662109375,982.3782348632812,1223.9212646484375
233,1245.8233642578125,717.3746337890625,1450.0277099609375,992.48583984375,981.5989990234375,1221.2567749023438
234,1240.765869140625,721.616455078125,1449.5394287109375,999.3812255859375,981.191162109375,1224.4603271484375
235,1242.10009765625,724.3927001953125,1447.40966796875,1001.0584716796875,983.2463989257812,1224.2340698242188
236,1233.8717041015625,724.6807861328125,1448.4302978515625,1001.9178466796875,979.2762451171875,1225.174072265625
237,1233.1614990234375,724.454833984375,1445.3602294921875,1003.8876953125,978.8081665039062,1224.6239624023438
238,1230.5994873046875,724.9797973632812,1444.2615966796875,1004.4152221679688,977.7896423339844,1224.3384094238281
239,1227.837158203125,728.7477416992188,1435.4219970703125,1009.5820922851562,978.2924499511719,1222.5020446777344
240,1226.694580078125,729.5502319335938,1436.84033203125,1012.5565795898438,978.1224060058594,1224.6984558105469
241,1223.481201171875,729.7119140625,1439.230712890625,1013.4755859375,976.5965576171875,1226.3531494140625
242,1221.338134765625,729.3374633789062,1441.9696044921875,1017.6926879882812,975.3377990722656,1229.8311462402344
243,1218.26806640625,731.0286254882812,1440.005126953125,1019.6281127929688,974.6483459472656,1229.8166198730469
244,1217.9403076171875,734.0048217773438,1426.0301513671875,1022.6998901367188,975.9725646972656,1224.3650207519531
245,1215.9903564453125,735.035888671875,1428.0587158203125,1025.107177734375,975.5131225585938,1226.5829467773438
246,1215.440673828125,735.9926147460938,1438.677001953125,1026.1015625,975.7166442871094,1232.3892822265625
247,1215.1741943359375,739.5357055664062,1419.00830078125,1029.1136474609375,977.3549499511719,1224.0609741210938
248,1213.42529296875,745.05029296875,1419.5289306640625,1030.41259765625,979.23779296875,1224.9707641601562
249,1209.3265380859375,743.5869140625,1429.717529296875,1036.1536865234375,976.4567260742188,1232.9356079101562
250,1206.08203125,750.7522583007812,1408.123046875,1043.5831298828125,978.4171447753906,1225.8530883789062
251,1203.377685546875,751.3837890625,1397.6903076171875,1045.7767333984375,977.3807373046875,1221.7335205078125
252,1195.3729248046875,752.663818359375,1400.5126953125,1045.6986083984375,974.0183715820312,1223.1056518554688
253,1191.0616455078125,752.3111572265625,1399.439697265625,1051.0718994140625,971.6864013671875,1225.2557983398438
254,1188.4539794921875,754.0982666015625,1391.7249755859375,1049.0518798828125,971.276123046875,1220.388427734375
255,1186.098388671875,751.824462890625,1392.732177734375,1051.9033203125,968.96142578125,1222.3177490234375
256,1187.7965087890625,753.2904052734375,1388.3233642578125,1051.2828369140625,970.54345703125,1219.8031005859375
257,1180.7550048828125,757.676513671875,1382.561767578125,1055.3419189453125,969.2157592773438,1218.9518432617188
258,1180.865234375,757.557861328125,1388.6236572265625,1065.33837890625,969.2115478515625,1226.9810180664062
259,1176.9984130859375,758.4845581054688,1389.3641357421875,1069.0745849609375,967.7414855957031,1229.2193603515625
261,1172.4609375,758.3298950195312,1381.3077392578125,1075.7005615234375,965.3954162597656,1228.504150390625
264,1162.2261962890625,763.8636474609375,1382.3900146484375,1087.09033203125,963.044921875,1234.7401733398438
265,1156.5947265625,766.3436279296875,1378.2762451171875,1086.1314697265625,961.4691772460938,1232.203857421875
266,1155.9482421875,766.59228515625,1377.6907958984375,1095.256103515625,961.270263671875,1236.4734497070312
267,1153.754150390625,768.286376953125,1379.5546875,1094.8487548828125,961.020263671875,1237.2017211914062
268,1149.5068359375,768.6231079101562,1378.7310791015625,1098.4853515625,959.0649719238281,1238.6082153320312
269,1144.423583984375,768.7860717773438,1376.2666015625,1101.72998046875,956.6048278808594,1238.998291015625
270,1136.9622802734375,774.0053100585938,1374.42333984375,1103.803466796875,955.4837951660156,1239.1134033203125
271,1135.4677734375,776.2774658203125,1372.9302978515625,1108.93212890625,955.8726196289062,1240.9312133789062
272,1133.9407958984375,775.9434814453125,1373.927978515625,1110.8770751953125,954.942138671875,1242.4025268554688
273,1130.7933349609375,776.6023559570312,1368.9476318359375,1118.6817626953125,953.6978454589844,1243.814697265625
274,1129.2598876953125,783.025634765625,1364.9818115234375,1125.1846923828125,956.1427612304688,1245.083251953125
275,1128.4332275390625,782.2481689453125,1360.8138427734375,1129.749755859375,955.3406982421875,1245.2817993164062
276,1124.6456298828125,783.0860595703125,1359.165283203125,1131.3896484375,953.8658447265625,1245.2774658203125
277,1122.198486328125,787.281005859375,1355.46533203125,1138.0089111328125,954.73974609375,1246.7371215820312
278,1114.7169189453125,790.4807739257812,1357.3524169921875,1139.813720703125,952.5988464355469,1248.5830688476562
279,1110.4688720703125,787.846435546875,1359.0927734375,1147.951171875,949.1576538085938,1253.52197265625
280,1110.986328125,790.9222412109375,1354.6131591796875,1149.040771484375,950.9542846679688,1251.8269653320312
281,1103.812255859375,794.2644653320312,1350.1861572265625,1152.0809326171875,949.0383605957031,1251.133544921875
282,1099.97509765625,794.4752197265625,1353.2008056640625,1150.2198486328125,947.2251586914062,1251.7103271484375
283,1096.9993896484375,793.9779663085938,1353.46728515625,1155.400634765625,945.4886779785156,1254.4339599609375
284,1092.084716796875,796.5277099609375,1345.849853515625,1163.8289794921875,944.3062133789062,1254.8394165039062
285,1086.7886962890625,799.0015869140625,1345.5086669921875,1167.7606201171875,942.8951416015625,1256.6346435546875
286,1084.008544921875,802.720458984375,1345.4783935546875,1180.78857421875,943.364501953125,1263.1334838867188
287,1077.40869140625,806.8998413085938,1344.294189453125,1181.4610595703125,942.1542663574219,1262.8776245117188
288,1080.0186767578125,807.5335693359375,1340.0599365234375,1190.1533203125,943.776123046875,1265.1066284179688
289,1070.68505859375,808.3419799804688,1340.4818115234375,1193.3662109375,939.5135192871094,1266.9240112304688
290,1062.6629638671875,808.7880859375,1327.6341552734375,1189.717529296875,935.7255249023438,1258.6758422851562
291,1056.341796875,815.1926879882812,1334.19482421875,1202.677001953125,935.7672424316406,1268.4359130859375
292,1049.093505859375,812.9443359375,1331.152587890625,1203.0162353515625,931.0189208984375,1267.0844116210938
293,1046.59912109375,815.6502685546875,1332.10546875,1203.1776123046875,931.1246948242188,1267.6415405273438
294,1046.3876953125,815.7454833984375,1329.0751953125,1215.7760009765625,931.0665893554688,1272.4255981445312
295,1045.7454833984375,814.3782348632812,1325.697509765625,1223.929443359375,930.0618591308594,1274.8134765625
296,1036.0968017578125,819.6221923828125,1324.2041015625,1229.824951171875,927.8594970703125,1277.0145263671875
297,1030.806640625,822.9354858398438,1318.6385498046875,1229.96826171875,926.8710632324219,1274.3034057617188
298,1028.852783203125,823.67578125,1319.0914306640625,1239.2852783203125,926.2642822265625,1279.1883544921875
299,1027.8291015625,827.00830078125,1311.3812255859375,1241.0709228515625,927.418701171875,1276.22607421875
300,1021.7991943359375,828.0360717773438,1313.3087158203125,1249.39453125,924.9176330566406,1281.3516235351562
301,1016.7555541992188,828.7919311523438,1310.15087890625,1252.189208984375,922.7737426757812,1281.1700439453125
302,1014.2310791015625,831.4147338867188,1308.6566162109375,1253.80126953125,922.8229064941406,1281.2289428710938
303,1010.306396484375,830.1242065429688,1301.947265625,1264.30517578125,920.2153015136719,1283.126220703125
304,1007.7445678710938,834.3821411132812,1303.7952880859375,1271.482666015625,921.0633544921875,1287.6389770507812
305,1004.8806762695312,836.4503173828125,1298.7806396484375,1273.202392578125,920.6654968261719,1285.9915161132812
306,992.9940185546875,839.4896850585938,1297.9273681640625,1278.6944580078125,916.2418518066406,1288.3109130859375
307,987.1695556640625,842.6927490234375,1296.2259521484375,1284.84423828125,914.93115234375,1290.5350952148438
308,975.7503662109375,843.967529296875,1292.6209716796875,1299.1058349609375,909.8589477539062,1295.8634033203125
309,977.9254760742188,849.0884399414062,1290.73095703125,1295.3782958984375,913.5069580078125,1293.0546264648438
310,975.6181640625,851.1383666992188,1288.447998046875,1306.7340087890625,913.3782653808594,1297.5910034179688
311,971.0096435546875,850.0420532226562,1286.01123046875,1323.4842529296875,910.5258483886719,1304.7477416992188
312,953.8469848632812,853.207763671875,1288.50244140625,1328.0672607421875,903.5273742675781,1308.2848510742188
313,945.290771484375,853.31689453125,1285.705810546875,1335.274658203125,899.3038330078125,1310.490234375
314,945.2105712890625,857.3719482421875,1281.1256103515625,1337.3907470703125,901.291259765625,1309.2581787109375
315,935.0731811523438,858.9515991210938,1281.8060302734375,1341.2249755859375,897.0123901367188,1311.5155029296875
316,930.3555908203125,868.9324951171875,1273.5908203125,1348.9013671875,899.64404296875,1311.24609375
317,925.2222290039062,870.2140502929688,1271.1932373046875,1356.42236328125,897.7181396484375,1313.8078002929688
318,923.7354736328125,873.1547241210938,1267.8087158203125,1366.130615234375,898.4450988769531,1316.9696655273438
319,923.731201171875,873.7293090820312,1266.47900390625,1374.361572265625,898.7302551269531,1320.4202880859375
320,910.6683349609375,876.0106201171875,1258.5042724609375,1379.0782470703125,893.3394775390625,1318.791259765625
321,896.5,882.5311889648438,1261.782958984375,1394.933349609375,889.5155944824219,1328.358154296875
322,891.2716064453125,885.6743774414062,1259.180419921875,1393.73486328125,888.4729919433594,1326.4576416015625
323,889.0977172851562,895.2357788085938,1250.10498046875,1405.9073486328125,892.166748046875,1328.0061645507812
324,878.2164916992188,895.1297607421875,1246.05078125,1421.232421875,886.6731262207031,1333.6416015625
325,874.634765625,898.2727661132812,1243.6480712890625,1422.99658203125,886.4537658691406,1333.3223266601562
326,864.1206665039062,899.5988159179688,1241.6148681640625,1432.8564453125,881.8597412109375,1337.2356567382812
327,856.915283203125,900.44384765625,1242.725830078125,1441.7442626953125,878.6795654296875,1342.2350463867188
328,858.2667846679688,902.958251953125,1227.7955322265625,1445.56787109375,880.6125183105469,1336.6817016601562
329,840.0391845703125,906.71337890625,1233.3779296875,1469.3741455078125,873.3762817382812,1351.3760375976562
330,829.5289306640625,908.6687622070312,1228.7098388671875,1475.0028076171875,869.0988464355469,1351.8563232421875
331,833.763427734375,915.3363647460938,1227.6156005859375,1479.719970703125,874.5498962402344,1353.6677856445312
332,824.0169067382812,917.101318359375,1221.0301513671875,1490.967041015625,870.5591125488281,1355.9985961914062
333,803.3056640625,919.4393920898438,1217.0299072265625,1497.244384765625,861.3725280761719,1357.1371459960938
334,808.311279296875,916.7164306640625,1208.1466064453125,1505.782470703125,862.5138549804688,1356.9645385742188
335,792.706787109375,923.7647094726562,1209.646728515625,1520.8604736328125,858.2357482910156,1365.2536010742188
336,777.92724609375,929.1009521484375,1205.8729248046875,1533.041015625,853.5140991210938,1369.4569702148438
337,785.765625,935.7850341796875,1207.70654296875,1543.2158203125,860.7753295898438,1375.461181640625
338,768.6699829101562,938.1346435546875,1203.263427734375,1556.1778564453125,853.4023132324219,1379.7206420898438
339,746.1557006835938,942.853271484375,1196.709716796875,1567.50439453125,844.5044860839844,1382.1070556640625
340,740.0360717773438,945.8223266601562,1193.0335693359375,1581.802490234375,842.92919921875,1387.4180297851562
341,735.5553588867188,948.52587890625,1190.9781494140625,1587.427734375,842.0406188964844,1389.2029418945312
342,737.3568725585938,956.8870239257812,1185.10107421875,1597.1390380859375,847.1219482421875,1391.1200561523438
343,715.4254760742188,963.9036254882812,1185.771728515625,1604.2794189453125,839.66455078125,1395.0255737304688
344,698.0452270507812,968.0972900390625,1181.3228759765625,1629.5361328125,833.0712585449219,1405.4295043945312
345,698.164794921875,971.7511596679688,1174.0379638671875,1644.8094482421875,834.9579772949219,1409.4237060546875
346,688.8486328125,975.952880859375,1171.4810791015625,1659.936767578125,832.4007568359375,1415.7089233398438
347,664.6008911132812,982.76513671875,1167.5205078125,1669.53076171875,823.6830139160156,1418.525634765625
348,651.7276611328125,984.3693237304688,1162.566650390625,1680.28759765625,818.0484924316406,1421.4271240234375
349,636.4683837890625,989.8055419921875,1157.8311767578125,1703.145263671875,813.136962890625,1430.4882202148438
350,638.762939453125,991.0067138671875,1153.0081787109375,1694.0406494140625,814.8848266601562,1423.5244140625
351,606.8121948242188,998.4406127929688,1147.661865234375,1730.0487060546875,802.6264038085938,1438.8552856445312
352,614.73486328125,1008.9349365234375,1142.416748046875,1730.574462890625,811.8348999023438,1436.49560546875
353,585.4700927734375,1014.6630249023438,1135.7281494140625,1763.3076171875,800.0665588378906,1449.5178833007812
354,565.6842041015625,1018.8652954101562,1131.7666015625,1779.462890625,792.2747497558594,1455.61474609375
355,561.6013793945312,1025.1778564453125,1125.7557373046875,1793.0355224609375,793.3896179199219,1459.3956298828125
356,537.6428833007812,1029.5064697265625,1120.3905029296875,1796.6136474609375,783.5746765136719,1458.5020751953125
357,530.6259765625,1036.3580322265625,1114.5050048828125,1832.6707763671875,783.4920043945312,1473.587890625
358,510.554443359375,1044.489013671875,1103.57958984375,1848.2080078125,777.521728515625,1475.893798828125
359,513.8543701171875,1049.7152099609375,1099.22900390625,1871.0570068359375,781.7847900390625,1485.1430053710938
360,494.8692932128906,1058.0860595703125,1094.39794921875,1893.85009765625,776.4776763916016,1494.1240234375
361,462.81695556640625,1065.1800537109375,1086.211669921875,1902.02197265625,763.9985046386719,1494.1168212890625
362,442.0324401855469,1070.615966796875,1080.8851318359375,1940.715576171875,756.3242034912109,1510.8003540039062
363,423.6869201660156,1075.2484130859375,1076.7747802734375,1953.0823974609375,749.4676666259766,1514.9285888671875
364,418.80029296875,1078.9757080078125,1070.4290771484375,1976.917236328125,748.8880004882812,1523.6731567382812
365,395.36517333984375,1082.2958984375,1062.8885498046875,1992.99072265625,738.8305358886719,1527.9396362304688
366,373.87371826171875,1093.8570556640625,1054.27197265625,2027.239013671875,733.8653869628906,1540.7554931640625
367,359.2527160644531,1105.0828857421875,1047.8895263671875,2042.5345458984375,732.1678009033203,1545.2120361328125
368,358.4359130859375,1109.786376953125,1040.5430908203125,2075.96142578125,734.1111450195312,1558.2522583007812
369,336.2436218261719,1121.392822265625,1034.56640625,2095.386474609375,728.8182220458984,1564.9764404296875
370,314.8444519042969,1128.9425048828125,1023.1714477539062,2123.80078125,721.8934783935547,1573.4861145019531
371,283.7893981933594,1132.8966064453125,1014.933837890625,2138.73779296875,708.3430023193359,1576.8358154296875
372,245.77276611328125,1143.9898681640625,1007.3724975585938,2143.979248046875,694.8813171386719,1575.6758728027344
373,233.41580200195312,1155.7623291015625,997.4916381835938,2141.38623046875,694.5890655517578,1569.4389343261719
374,212.93756103515625,1163.369140625,985.3809814453125,2146.421630859375,688.1533508300781,1565.9013061523438
375,180.16754150390625,1170.6585693359375,977.2553100585938,2147.59033203125,675.4130554199219,1562.4228210449219
376,172.96701049804688,1177.24365234375,972.7617797851562,2145.85693359375,675.1053314208984,1559.3093566894531
377,148.50173950195312,1187.068359375,958.5687255859375,2143.91748046875,667.7850494384766,1551.2431030273438
378,120.01199340820312,1200.018310546875,947.0003051757812,2144.594482421875,660.0151519775391,1545.7973937988281
379,58.010101318359375,1212.261962890625,938.8321533203125,2143.730712890625,635.1360321044922,1541.2814331054688
380,25.961700439453125,1222.6629638671875,923.5460815429688,2142.152587890625,624.3123321533203,1532.8493347167969
381,8.324249267578125,1238.894775390625,908.546142578125,2148.827880859375,623.6095123291016,1528.68701171875
382,4.291534423828125,1250.4525146484375,903.1829223632812,2141.38037109375,627.3720245361328,1522.2816467285156
383,0.99957275390625,1265.6220703125,887.882080078125,2119.770263671875,633.3108215332031,1503.826171875
384,0.7738037109375,1272.9874267578125,884.3424682617188,2132.91552734375,636.880615234375,1508.6289978027344
385,0.721435546875,1283.6044921875,869.9740600585938,2142.76708984375,642.1629638671875,1506.3705749511719
386,1.491668701171875,1300.4259033203125,851.2510986328125,2133.2109375,650.9587860107422,1492.2310180664062
387,1.405609130859375,1317.042236328125,841.5485229492188,2137.18359375,659.2239227294922,1489.3660583496094
